id,comment,label
5048,මේ පිස්සු බැල්ලි බුරනවා,1
5049,මේ පොඩි කෙල්ලෙක් නේද ලංකාවට බනින්නෙ අනේ ස්වීට් පොඩි කෙල්ලෙක් මං හිතන්නෙ අවුරුදු දහාටක්වත් නැතුව ඇති මූනෙන් පේනවා... සීස කරල ලමයි පහක් ගත්තට වැඩක් නෑ මේ ගෑනි රෙනකොට වැටිච්ච එකියක්නෙ,1
5050,මේ පොන්නයට කසිප්පු ලයිසන් බාර්ටික වහල හින්දා ආර්තිකේ වැටිල ඇති ඒකයි රුදාව.,1
5051,මේ ප්‍රෙෆෙසර්ල ටික පිස්සු කෙලින එක දැන්වත් නවත්තන්න බැරිද?,1
5052,මේ බඩ්ඩ ඒකිගෙ බත් කඩේ දර්ශනයක්,1
5053,මේ බනින අයට යන්න ලැබුනොත් නොයන අය රටවෙනුවෙන් මෙහෙම ඉන්න අය අත උස්සන්න බලන්න ,0
5054,මේ බලනෝ ,0
5055,"මේ බලන් හිට්ය ඇති මේ වෙසිව ලංකාවට ගෙන්නා මේ වෙසීව ඇදුම ගලවලා ගල්.ගහන්න ඕනේ මේ වගේ වෙසියෝ ලංකාවට බනින්නේ වෙසි හුත්ති,,,තෝගේ එක.මයිල්.ගහක් ගනේ තොට හෙන ගහනවා හරිද,,,පට්ට වෙසී ,,ලංකාව වගේ උතුම් රටක ඉපදිලා නෙදකින් මුසල වල් පරට්ට් වෙස හුකන belliyek ,,,වාහම මේ ඉතලි තානාපති කර්‍යයල මේක පෙන්න ඕනේ මේ වෙසීව ලංකාවට ඉවන්න උත්තරයක් දෙන්නම් වෙසී ,,,,වරේන් මේ වෙනකොට උබට වරෙන්තු නිකුත් කරලා ඉවරයි හස්බන් තෝ තොගේ වෙස ලමයි ඔක්කොම ගන්නව වරේන් හුකන්න වෙසෛ",1
5056,මේ බලලා මේ බලද්දී 2.5k 3.5k වෙලානෙ,0
5057,මේ බලු වේසිට කියන්න දෙයක් නෑ..ලමයි 5 ම සීසර් කරලා ගන්න එක මහ දෙයක් ද?5 ම නෝර්මල් දරුවෝ ගන්න රටක් බැල්ලියේ මේක.උබේ මිනිය මෙහේ එවන්න උණ මහ ලොකු ගෑණියෙක් ද? රට උනාට සක්කිලිවත්තේ ගෑනියෙක්ගේ වගේනේ කට.ඉතාලියට ඔහොම උනේ උඹ වගේ ගෑනූ ඉන්න නිසා තමා.කටේ හෑටි.තව ලස්සන ගෑනියෙක් කිව්වා නම් කමක් නෑ.උඹලා වගෙ උන් අපේ රටට ඕන නෑ.කොරෝනා හැදිලා අපි මේ රටේ මලත් කමක් නෑ.උඹලා වගේ තලගොයි වේසියෝ ඉන්න අහලකවත් මැරෙන්න එපා කියන එකයි මගේ පැතුම,1
5058,මේ බැල්ලි කියන හැටියට එහේ අවුරුදු 50 මිනිහත් තරුනලු ඒ කියන්නේ ළමයි 5 මුත්තලාගේ ,1
5059,මේ බැල්ලිට කොරෝණ හැදුනටනම් කිසිම පාඩුවක් නෑ ඉපදුන රටින් වෙන රටකට ගිහින් ඉපදුන රටට දෙස් තියන මේ වගේ ලැට් පෝච්චි පරට්ටියො නිසා තමා ඒ වගේ රටවලුත් විනාස වෙන්නෙ දරුවො පස් දෙනෙක් හදපු පළවෙනි ගෑනි වගේ හැසිරෙන්න එපා ඕවා උඹේ ජාතකේ වැරදි පඳුරු වේසි:*(,1
5060,මේ බූරුවගෙ තව හුජ්ජ දමාන් එක ඇය් තාම තියෙන්නෙ,1
5061,මේ භාෂා‍‍වෙන් බහුතරේකට තේරෙයි <3 ,0
5062,මේ මගේ සිංහල රට ගැන දන්නේ නැහැ නේද ගැනියේ අතිතය වර්ථමාන අනාගත ගැන හිතන්නේ නැතිව කතා කරන්න එපා මේ වගේ ගැණු ගනිකාවේ කියලා අපේ මිනිසුන් දන්නවා තමුන් විකිනුනාට මගේ රටට බනින එපා එන්න කැමති නැතිනම් ඔහේට වෙලා හිටු මේ කියන්න තමුන්ට විතරක් අනේ මගේ රටේ අනිකුත් සැමට තේරැවන් සරණයි නිදුක් නිරෝගී වසනව ලැබේවා,1
5063,මේ මටද කියන්නෙ,0
5064,මේ මන්ත්රී බංගලාව වෙන්න ඇති....නැත්නම් මල්දෙනියගේ සල්ලි වලින් ගත්ත බංගලාව වෙන්න ඇති....,0
5065,මේ මව්බිමට සාප කරලා වැඩි කලක් යහතින් ඉන්න ලැබෙන්නේ නැහැ. තොට වගේ තමයි ගොන් ගෑනියේ අපිට ලංකාව. අපි ඉපදුනෙත් ලංකාවේ. ජීවත් වෙන්නෙත් ලංකාවේ. මැරෙන්නෙත් ලංකාවේ. අපිට අපේ රට ලොකුයි තමා යකෝ!,1
5066,මේ මිනිසුන් ගැන අනුකම්පා වක් ඇති වෙනවා. පව් අප්පා...,0
5067,මේ මිනිසුන් වෙලාවට ගන්න කන්න නැතුව අපේ රට වෙනුවෙන් ඇප කැප වෙන්න මනුස්සයෙක්ට බනින්නෙ තොට මොන හයියක් ඇවිල්ල ද,0
5068,මේ මිනිස්සු දේශපාලන ව කඩේ යන වෙලාවක් නොවෙයි,0
5069,මේ මිනිස්සුන්ගෙ ඔලුව නැතිද කොහෙද,0
5070,මේ මිහරක මොනාද කියවන්නෙ .... මේ ලෝකයටම වෙලා තියෙන දේ පෙනෙන්නෙ නැද්ද ..... රටක් ඉදිරියට යාමට ඒ රටේ මිනිසුන් ජීවත් වෙලා ඉන්න ඕනේ .... මේ යකා කියන දේ කරොත් සමස්තයක් ලාංකික ජනතාව කොරෝනා වෛරසය වැලද ගනී..... අනේ බූරුවෝ කට වහගෙන ගෙදර හිටු........,1
5071,මේං මේ වේසිගෙ පුතා කියනව මලමිනියක් වලඳනවලු.(0:31) හලාල් ලකුණ බලලන්නැතුව ඕම දේවල් කරන්නෙපා මයෙදෙයියෝ,1
5072,මේ මොකක් හරි යටි කුට්ටූ සීන් එකක් මුගේ..️,0
5073,මේ මොන කල්ලතෝනි මෝඩ මූසලියක්ද මේකි. බල්ලන්ට කියල කෙලෝගෙන බලු පැටව් ගහනකොට බැල්ලියෙ තොට කොහේද වේදනාවක් වේස මූසලී,1
5074,මේ මොන කැරි වේසියක් ද,1
5075,මේ මොන කැරිවෙසියෙක් ද බන් මේ. අපේ රටට බනින්නේ. අපේ පොලිසියට ජාතියට බනින්නේ,1
5076,මේ මොන ගොන් වැස්සියෙක්ද.ඉතාලියට බැන්නෙ කවුද නොදකින් මනුස්සයෙක්ගෙ කතාව තේරුම් ගන්න බැරි හරකියෙක්.මොන්ඩිසෝරිද දන්නෙ නෑ ගියේ.එහෙම ගියත් තේරෙන්න එපාය.යකෝ අපේ මිනොස්සුත් ඉන්නවා...ඇදිරිනීතොය දාපු නිසා තමයි මෝඩ මනුස්සයෝ අපේ රට මෙහෙම බේරිලා තියෙන්නේ .මිනිස්සු හරියට පරිස්සම් වෙනවනම් ඔහොම මැරෙන්නෙ නෑ.වයිද්‍යවරු පොලීසි මැති ඇමතිවරු මහන්සි උනාට වැඩක්ද අනිත් උන් පරිස්සම් නොවී,1
5077,මේ මොන පිස්සු ගෑනියෙක්ද? ,1
5078,මේ මොන රිලා පොන්නෙයෙක්ද යකෝ...,1
5079,මේ මොන වල් බැල්ලියෙක්ද.නොදකින් කැරි වේසි,1
5080,මේ මොහොතේ සියළු දෙනාම කළයුතු එකම කාර්යය රෝහලට ගිහින් කොරෝනා ආසාදිත රෝගීන් සුවපත් කිරීම පමණක් නොවෙයි.තව තවත් රෝගය ව්‍යාප්ත වීම වළක්වාගැනීම මේ මොහොතේ අත්‍යාවශ්‍ය අවශ්‍යතාවයක්.මේ උත්සාහය ඒ වෙනුවෙන්.මේ සරල සත්‍යයවත් වටහාගත නොහැකි මිනිසුන් සමග වාද කිරීමේ තේරුමක් නැහැ.,0
5081,මේ මෝඩ ඌරා මූ උන්මත්තකයෙක්,1
5082,මේ මෝඩ මිනිස්සුන්ට මොනවා කියන්ඩද තේරෙන්නෙ නෑ,0
5083,මේ මෝඩයින්ට උත්තර දෙන්න ගියාම අපිත් ඒ තත්ත්වයට පත්වෙනවා,0
5084,මේ ලංකාවෙ ඉපදුන මිනිස්සුද දෙයියනේ? තමන්ගෙ අම්මට නේද ඔය බනින්නෙ?,0
5085,මේ ලාංඡන තියාගෙන ඉන්නේ මේගොල්ලෝ නේ භාණ්ඩාගාර බලය තියෙන්නෙත් ඒ ගොල්ලන්ට නමුත් තවමත් ජාතික වැඩ පිළිවෙළක් නැහැ ආහාරයක් සලාකයක් දෙන කතාවක් මේ කවුරුත්ම කියලා නෑ බයිලා කතා වලින් වැඩක් නෑ මිනිස්සුන්ට ඕන කෑම බීම යන්තම් හෝ ජීවත් වෙන්න උජාරු කතා වැඩක් නැත තව මිනිස්සු කිපෙන එක විතරයි වෙන්නෙ ,1
5086,මේ ලොකුද... දැන් තොගේ මිනිය ලංකාවට ගෙනාවේ නැත්නම් අපිට පාන්ද වේශියේ . උබලා එක එක පරයන්ගේ පුක හෝදලා මුඩුක්කු වේෂි. තෝ මොකක්ද කියන්නේ බල්ලන්ට ජාතක උන දහදුරාවී... .තොගේ කටට පනුවෝ ගහන්න ඕනි ගොන් බඩු වේෂි.. ,1
5087,මේ වගෙ .බැල්ලි යෝ..ලංකාවට ..ඔනේම..නැ ...මැරීයන්..,1
5088,මේ වගෙ අක්කිලා හින්දා වැදගත් විදියට ඉතලි ඉන්න අයටත් වහ කන්න හිතෙනව..මෙයා italy born ද,0
5089,මේ වගෙ ලන්කාවට ආදරේ නැති මිනිස්සු මොකටද ලන්කාවට.ඉදපන් අපි කිව්ව ඈ එන්න කියලා.,0
5090,"මේ වගේ අන්තවාදීන්ට පිළිතුරු දෙන්න නැත්තේ ඇයි , සුද්ද තියලා ගියපු ප්‍රජා ජංජාල වාදය නිසා තමයි මෙහෙම වෙලා තියෙන්නෙ coroners සමඟ අපේ රටට ගැලපෙන නීති පද්ධතියකුත් හදා ගත්ත නම් තමා හොඳ",1
5091,මේ වගේ අයට ලංකාවට එන්න දෙන්න නරකයි මොන හේතුවකටවත්,0
5092,මේ වගේ උන් තමයි කසිප්පු ගහලා ගිහින් ගහලා හැදිච්ච ගොන් හු###ක් මේකිව හැදුවට වැඩිය හොදයි සරමේ පිහලා දැන්මනම්,1
5093,මේ වගේ උන් රටට නැති එකමයි හොද..,1
5094,මේ වගේ එවුන් පිටුවහල් කරන්න ඕනේ,0
5095,මේ වගේ එව්න්ට video upload කරන්න live එන්න කියලා දීපු එව්න්ට ගහන්න ඕන......වෙන කරන්න දෙයක් නෑ ගියාට ලංකාවේ මුඩුක්කු වල හිටපු එව්නේ ඕකුන්ට නෑ ජාතියක් ජන්මයක් හැදියාවක්,1
5096,මේ වගේ කාලකණ්ණි හට තව දුරටත් කෑ ගැසීමට ඉඩ දිය යුතු නැත. අල්ලා මළත් කරන්නේ ආදාහනය!,1
5097,මේ වගේ කාලකන්නි බල්ලන්ව රටෙන්ම පන්නන්න ඕන,1
5098,මේ වගේ කුණු ගොඩවල් promote කරන්නෙත් මේ වගේ ගොන් page මුඩුක්කවල ඉපදුනු උන් ජාත්‍යන්තරයට අරන් යන්නේ මේ වගේ ගොන් page තමා.,1
5099,මේ වගේ ගෑනු ඉතලි ගියෙ වාසනාවට ලන්කාවෙ හිටියනම් ලන්කාවම විනාසයි.. මෝඩ කම තමයි . ඉතලියෙනුත් පන්නපු දවසට තේරෙය්. ලන්කාවෙ වටිනකම.,1
5100,මේ වගේ ගෙරි තම්මින්ගෙ කටවල් බුද්ධිමත් මුස්ලිම් ජනතාව විසින් වැසිය යුතුය.,1
5101,"මේ වගේ ගොන් ආතල් ගන්න කෙප්ප වැස්සියන්ගෙන් කාරුණිකව ඉල්ලා සිටිනවා 'අපි""කියන වචනය භාවිතා නොකර 'මම""කියන වචනය භාවිතා කරන මෙන්.",1
5102,මේ වගේ ගොන් ගෑනු නිසා ඉන්න උන්නුත් අප්පිරිය වෙනවා මේ ලෙඩේ හැදුනට පස්සෙ තමන්ගේ පවුලේ අයට body එක දෙන්නෙත් නැහැ බලන්නවත් බැහැ කෙලින්ම වල්ලනවා නැත්තම් පුච්චනව ඉතින් ලංකාව ට කෝමද යකෝ ඒවන්නෙ body එක එයා කියනවා එයාගෙ වයස 50ක් උනාට පෙනුම 25ලු බල්ලෙක්ගේ පුක ලස්සනයි එයාගෙ මූණට වඩා,1
5103,මේ වගේ දේශද්‍රෝහී කතා කියන patta වේසියෝ.මුන්ට හූකන්න ඕනේ මී හරක් පයියකින් කටට.,1
5104,මේ වගේ බෞද්ධ උතුමි රටකට බනින පට්ටි බැල්ලියෝන්ට තමයි ඉස්සෙල්ලම කෝරෝනා හැදෙන්න ඕනි. වැදපන් මේ රටේ ඉන්න පොලිසියටයි මුලු අපෙ හමුදාවට ම උබ මේ රටට ආවේ නැති එකට සතුටුයි තොගේ පවුලේ ඉන්න ඔක්කොම එවුන් ඔහෙම මැරිලා පල තෝ ඉපදුනේ කොහෙද කියලා තොට අමතකද මේ වගේ රටක ඉපදිලා මේ රටේම මැරෙන එක පිනක් යකෝ තො කතා කරන විදිහේනම තේරෙනවා තො පට්ටිම පටිට බඩුවක් මේ උතුම් රටට බනින උන්ට ඊලග ආත්මෙදි රටක් ජාතියක් නැති එවුන් වෙලා ඉපදෙන්න ඕනි,1
5105,මේ වගේ මිනිසුන් ඔය රටට ගිහින් තමා ඒ රටත් විනාෂ වි තියෙන්නෙ පවු ලස්සන ජිවිත නමුත් ලොකයේ කොහෙත් ඔය සියලු දෙනා ගියාට ලන්කාවේ ඔයාට ගොලක් දෙ නොලබුනත් අපේ අහිනසක අම්මාට බනින්න එපා එයා අමතක කරන්නත් එපා අදරෙන් ඔයාට පොපුවන් විදියට රැක බලාගන්න ලක්මව අපස කරන්න පා ලොකය ඉදිරියේ අපි වැරදි විදියට හැසිරිම වැරදි .,0
5106,මේ වගේ මිනිස්සු නොදකින්,1
5107,මේ වගේ මෝඩ මව් බිමට ගරහන උන්ට ලංකාවට එන්න ලැබෙන්නෙත් එපා,1
5108,මේ වගේ වැදගත් වෙලාවක මේ වගේ හරක් fb eken promte කරන්න එපා..,1
5109,මේ වශ්‍යාවිය මේ රටේ ඉප්දිච්ච එකත් රටේ කරුමයක්.මේ රටෙන් පිටරට රැකියාවට ගිය ලාංකිකයන්ට මේ ගෑනි අවමානයක් .මේ හැති වාල් කමේ ගිහින් රටට අපහාහාස කරන පට්ට පදුරු වේසවියක්.නිවැරදි ජන්මයක් නැති අවජාතක එකියක් විය හැකියි.,1
5110,මේ වසංගතය පොඩ්ඩක් පහ වෙනකං ඉන්නෙ.. තමුන් ඉපදුණු මව් බිමට සාප කරන තමාව ලංකාවට ගෙන්වා දඩුවම් කරන හැටි අප දන්නෙමු.,0
5111,"මේ වසංගතය මේ පුංචි දිවයිනෙන් තුරන් කීරිමට ගරු ඔබතුමන් ඇතුලු අපේ ත්‍රිවිධ හමුදාවත්, සියලුම වෛද්‍යවරුන් හෙද හෙදියන් PHI මහත්වරුන් ගන්නා සෑම උත්සාහයක්ම,පියවරක්ම තෙරැවන්ගේ අපිරිමිත ගුණ සමුදායේ බලයෙන් සර්වප්‍රකාරයෙන්ම සාර්ථක වේවා..ඔබ සියලුදෙනාම නිදුක් වේවා..නීරෝගී වේවා.. ",0
5112,මේ වාගෙ ඒවා share කරන්න එපා.,0
5113,මේ වාගෙ පක්කු නිසා උඹල වාගෙ හොඳ කොල්ලොන්ටත් තැනක් නැති වෙනව,1
5114,මේ වාගේ කාලකන්නි න් කිසි දිනක ග්‍රි ලංකාව වැනි රටකට ප්‍රාර්ථනා නොකරමු,1
5115,මේ වැඩසටහන මූල සිට බැලුව...මේ වචන ටික හදවතටම දැනුන...ඔබ මේ සටන අත් නොහැර ඉදිරියටම යන්න......කිසිවකු ඔබගේ සිත් රිදීමක් සිදුකරන දේ කියා ඇතත් ඒය සමස්ථ රට වෙනුවෙන් අමතක කර අතට ගත් ධඡය බිම නොතබන්න........ඔබ වැනි අය මේ කරන සටන අත් හරින තැන සිට අපේ රට අවසන්...,0
5116,මේ වැසිකිලිය දාන්න එපා බන් නිකරැනේ ලේ උණු වෙනවා,1
5117,"මේ විදිහට දිවා රෑ අප වෙනුවෙන් කැපකිරීම් කරන ඔබතුමා සමාන කිරීමට ලෝකයේ කිසිම රටක නායකයෙකු නැතැයි මගේ හැඟීම. දළඳා හාමුදුරුවන්ගෙ ආශිර්වාදය , පිහිට ආරක්ෂාව ලැබේවායි ප්‍රාර්ථනා කරන්නෙමි.",0
5118,මේ විශේෂඥ වෛද්‍ය තුමිය කියන කතාව සහතික ඇත්ත,0
5119,මේ විශ්වයේ මම ආදරයම කරන චරිත දෙකක් ! කායික මානසික නීරෝගී සුවය දීර්ඝායුශ ලැබේවා දෙදෙනාටම! ️,0
5120,මේ වෙස පකිච්චි ජාතක උනේ මේ රටේ කියන එක අමතක උනේ පවර් එක නිසානේ.හුත්ති ලංකාවට වර බලන්න.,1
5121,මේ වෙසි කොයේද මෙ ජාවත්ත පාරේ පෙට්ටි කඩයක් කරලා සුද්දෙක්ට අල්ලා ළමයි අදාගෙන අපේ රට ගැන මෙ විදියට කතා කරන්නේ ් 8156 දැනට මැරිලා අපේ රටේ දැනට කිසිම කෙනෙක් මැරිලා නැහැ අපේ රට බුදුන්ගේ දේශයයි මේකි ලංකාවේ ඉටියානම් අපි දන්නවා කරන වැඩේ අපේ රට ගැන මේකි හෙරෙන් ඉතාලියට ගිල්ලා ...පට්ට වෙසි මම දෙයියන්ගේ ඉල්ලන්නේ තොට ලංකාවට එ්න්න සිද්ද වෙයන් ....,1
5122,මේ වෙිසිගෙ කටට රීලත් මදි . කොරොනා වලින් මැරෙන ලන්කාවෙ ගැනි වෙයන්.,1
5123,මේ වේස බැල්ලිට කොරොනා හැදියන් කියලා පාර්තනා කරමු අපි ඔක්කොම,1
5124,මේ වේසාවිට කරයෙක් හොදට හු.... තියෙන්නේ ඒකයි කට එච්චරම සද්දෙ ඟගෙන් දිය බිබී මුහුදට ආවඩන වේසියක්,1
5125,මේ වේසාවිය කවුද බං බලෙන් එවපු එකා...,1
5126,මේ වේසි ලංකාවේ කොහෙද කියලා හොයන්න හැමෝම එකතු වෙලා,1
5127,මේ වේසිට තියෙන්නේ යුරෝවල ඌස්නේ බැල්ලී,1
5128,මේ ව්‍යසනයෙන් රට ගොඩ ගැනීමට ගන්නා ව්‍යායාමය සාර්ථක වේවා! !!!,0
5129,"මේ ව්‍යසනයේදි ඔබතුමා ,අගමැතිතුමා ඇතුළු රජය මැදිහත් වන ආකාරය ගැන අපගේ ප්‍රණාමය .අනිකුත් රටවල් හා සැසදීමේදි අප රට කුඩා වුවත් ගත් ක්‍රියාමාර්ග ප්‍රශංසනීයයි.මානුෂිකයි.",0
5130,මේ ශ්‍රී ලංකාවෙ ඉපදුන කෙනෙක් නෙවෙයි එච්චරයි,0
5131,"මේ ශ්‍රී ලංකාවේ තහනම් කරපු අවජාතක සංවිධානයක් සහ අන්තවාදී,ත්‍රස්තවාදි සංවිධානයක් කව්ද මුන්ට මේ විදිහට Video Releas කරන්න අවසරය දීලා තියෙන්නේ මේ කාලකන්නියත් කාගේ දේශපාලන න්‍යාය පත්‍රයකට වැඩ කරන අපතයේක් මේවා කියන්න මූ විද්‍යාඥයේක්ද පොලියට විසින් වහාම අත්අඩංගුවට ගන්න ක්‍රියාත්මක කරන්න",1
5132,"මේ සැරේ චන්දෙ දාන්න ගම්පහින් හොද මී හරකෙක් හොය හොයා හිටියේ,,,, මේ ඉන්නේ,,,,",1
5133,"මේ සියලු කරුණු කාරණා දළදා සමිඳු පිහිටෙන් සාර්ථක එකක්ම වේවා ,ඔබතුමාගේ හිතට සැනසිලිදායක පුවත් මවුබිමෙන් දිනපතා ඔබටඇසේවා ඔබට දළදා සමිදු පිහිටයි හැකි ඉක්මනින් මගේ පින්බිමෙන් මේ සියලු උවදුරු දුරු වේවා මව්බිම සැමට සෙත ශාන්තිය උදාවේවා",0
5134,මේ සේරටම වගකියන්න ඔන අර ගල් මූසල හකීම් ඌ කැගැහුවට පස්සේ තමයි මුන් ඔක්කොම උඩු බුරන්න පටන් ගත්තේ,1
5135,මේ හැමදේම අපි වෙනුවෙන් නේ. සියලු දෙනාම නීරෝගී වේවා! තෙරුවන් සරණයි!,0
5136,මේ හුත්තාට.....,1
5137,මේ හුත්තිගෙ නම දන්නවනම් කවුරු හරි මෙන්ශන් කරපන් හුත්තිට කියා දෙන්න ටිකක්.කාලකන්නි වෙස හුත්ති තොට කොරොනාම හැදිලම වැලලියන්.තොගෙ මළ කද මෙහෙ අරන් ⁣එන්න අහවල් පකකටද හුත්ති මෙහෙ ගෙනවත් බල්ලොන්ට කන්න දානවා ඇරෙන්න තොපි වගෙ උන් වලලන්නවත් වැඩක් නෑ.පට්ට හුත්තිගෙ කට තමයි වැඩේ කියන්නෙ තොගෙ කට හොදයි ලැට් කටකට තියලා රෙන්න ඒ තරම් කාලකන්නි වෙස හුත්තියෙක්.වැලලියන් හුත්තියෙ තොට කොරොනම හැදිලා.උබ අහු වෙන්න ලංකාවේ හිටියනම් දෙපාරක් හිතන්නැ හොයාගෙන එන්නෙ තො.මේ හුත්තිගෙ නම දන්න එකෙක් ඉන්නවනම් වමෙන්ශන් කරපන් ,1
5138,මේ හුත්තිගේ fb account එකක් තියේද හුකෝලා ගන්න.,1
5139,මේ හුත්තිට පෝලිමක් දාන්න තියෙන්නේ පරට්ටි,1
5140,මේ හුත්‍තී දැකල එපා වෙලා,1
5141,"මේ,ඔයාද precident?එහෙනම් කොරෝනා වනසනවකෝ!නොදකින් කට කොමඩ් එකක් වගේ,",1
5142,මේ.. අපිට දැන් ඉන්නවා හොඳ ජනාදිපති කෙනෙක්.. සුදුස්සන්‍ට වැඩ භාරදීලා තියෙනවා.. ඔයා පාඩුවේ ඉන්න..,1
5143,මේ...ශ්‍රි ලාංකීය ජාතික අභිමානය ...,0
5144,මේඒඒ.....පොඩ් නංගි ඔයාආආ... ලොකූඋ..ඉතාලිකාරයෙකුට කියලා පු...පැලේඒඒඒන්න ඇරගන්න එතකොට ඔය ලෙඩේ සනීප වෙයි..,1
5145,මේක අපිට ජයග්‍රහනය කරන්න පුළුවන්. ජනාධිපතිතුමනි! අපි ඔබ සමගයි.,0
5146,මේක අහගනින් යාලුවා...උඹලට මේ comments එක පෙනෙයි.හැබැයි රට මේ වගේ තත්යෙක තියෙද්දි බොරඅවට දගලන්න එපා . ජාත්වාදේ තියාගෙන හුත්ත,1
5147,මේක ආතල් එකට අරන් හිනා උන හැමෝටම ඔක්සිජන් අවම ස්වසන ආබාධ ඇති වී...මරනෙන් පසු....උපදින ආත්මයක් ගානේ..පෙරේත උප්පත්තියක් ලබා...අදික පිපාසාවේන් ජලය සොයා යන සෑම විටකම මිරිගුවක් දිස් වී......සසර බිය හා ගහකොළක වටිනාකම දැනේවා....ඔවුන් වැන්න උන් ඔටුවන්ව ඉපදී සහරා ප්ලෑශ් නොව..සහරා වැනි කාන්තාර වල උපදීවා..තවද මේ ගස් හිටවන පිං බලයෙන් ඇතුලු සියලුම සාමාජිකයන්...නිදුක් නිරෝගී වේවා,0
5148,මේක ඇයගේ හැදියාවේ ප්‍රශ්න යක්,0
5149,මේක කලින්ම කරන්න තිබුණා නම් වඩාත් හොඳයි. සෞඛ්‍ය සම්බන්ධ තීරණ ගැනීමේදී සියලු පාර්ශවවල අදහස් විමසා නැවත විමර්ශනය කර ඔබතුමාගේ තීරණ ්‍රියාවේ යොදවන්න. ලෝකයේ කොහෙවත් නැති ෞඛ්‍ය පද්ධතියක් ලංකාවෙ තියෙන්නෙ.,0
5150,"මේක කියනවට සොරි, ඒත් තාත්තාගෙන් අහං එයාව හොස්පිටල් එකෙදිවත් මාරු වෙලා නැද්ද කියල.. ",0
5151,මේක කොහෙද තියෙන්නේ,0
5152,මේක දෙමළ සහ හින්දි වලට සුපිරියට හඬකවාගන්න පුලුවන් නම් අපේ අල්ලපු රටේ මිලියන් ගානක් ජනතාවට ත් දැනුවත් වෙන්න තිබුනා...,0
5153,මේක දෙමළෙනුත් දාන්න බැරිද?,0
5154,මේක දේශපාලන රැස්වීම් නොවෙයි. මිනිසාව වහලෙක් නොව මිනිසක් බව සිතන්න.පලමුව හුස්ම ගන්න.ධෙවනුව කථා කරන්න.,0
5155,මේක දේශපාලනය නෙමෙයි.මේක මුලු ලෝකෙම තියෙන ප්‍රශ්ණයක්.කට පියාගෙන ඉන්ඩ.අපි දන්නවා සහරාන්ලාගේ ප්‍රශ්ණයේදී කරපු දේ.,1
5156,මේක නං විහිලුවක් වෙන්න බෑ,0
5157,මේක නම් ආන්සර් කරලා හිතට ගන්නම ඕන කෝල් එකක් !!! ස්තූතියි ලකා ඇතුළු කූඹි ගුලට !!! ,0
5158,මේක පට්ටයි ලකා අයියේ.,0
5159,මේක බලන්න නෝනා ඇස් ඇරලා ,0
5160,මේක බලන්නම ඕන එකක්,0
5161,මේක බලන්නම ඕන වීඩියෝ එකක්,0
5162,මේක බලලාවත් තේරූම් ගත්තේ නෑ කියන්නෙ උන් ගෝම් බෙට්ටේ තියෙන රූපීයලත් දිවේන් ගන්න උන් ,0
5163,මේක බැක්ටීරියාවක් නෙමෙයි වෛරසයක් කියලා කෞරුත් මුට කියලා දීල නැද්ද ☹️✋,1
5164,මේක බැලුවට පස්සේ කුබියෝ අයෙමත් මුල ඉදල බලන්න හිතුනේ මට විතරද ,0
5165,මේක බුදුන්ගේ දේශය නිසා තමයි උබලා වගේ ගොන් හරක් රටින් පන්නන්නෙ.ඉපදුන රටට ගරහන සක්කිලි ගෑනු. තොගේ මෝල් අමරුවට 5 ක් හදා ගත්තට අනිත් උන් පල්ලිද ඔයිට වඩා හදන්න එපා පඩියත් තොට මදි වෙයි,1
5166,මේක මරු... එල කිරි ,0
5167,මේක මුළු ලෝකෙම අසරණ උන මොහොතක්. ඉස්තුතියි . ආඩම්බරයි ඔබ ගැන ,0
5168,මේක මේ ගැනිගෙ මෝඩකම.පව්.ලංකාවේ ඉපදුනාට...ඒකිගේ ජාතකේ ලියවිලා තියෙන්නේ ...අධ්‍යාපනයක් නැති එවුන්...විශේෂයෙන්ම මුල අමතක එවුන්.එන්න දෙන්න හොද නෑ..ඕකිට ලංකාවට.,1
5169,මේක ලංකාව වල් ඌරො.කොරෝන වලින් වල් ඌරො මැරුණම මෙහේ වලලන්න බෑ.උබට ඕනමනම් අරාබියට අරන් ගිහින් වලලගනින්... මෙච්චර තේරෙන සිංහලෙන් කියලත් තේරෙන්නෙ නෑ මුන්ට.,1
5170,මේක ලන්කාව...උබේ පැහැදිලි කිරීම් අවශ්‍ය නෑ....මැරෙන්න හේතුව කොරෝන නම් මොකා උනත් පුච්චනව...,1
5171,"මේක සෑම පැයකට වරක් ම සෑම විද්‍යුත් නාලිකාවක ම ප්‍රචාරය කළ යුතුයි. නැත්තන් යූ ටියුබ් එකටයි , fb එකටයි සීමා වෙනවා. මේක යා යුත්තන්ට යන්න නම් රූපවාහිනි නාලිකාවල ප්‍රචාරය කළ යුතුයි.",0
5172,මේක සිරා.. පුලුවන්නම් හඩකවලා හරි සබ් එක්ක හරි ආයෙත් දාන්න.. ,0
5173,මේක සුපිරි ,0
5174,මේක හිරේ ඉන්න ඕනි එකෙක්,1
5175,මේක ෆේක් අකවුන්ට් එකක්,0
5176,මේකට දෙමල උපසිරසි දාන්න කියල ඉල්ලීමක් තියෙනව....,0
5177,මේකට මාමගෙන් කන පැලෙන්න කමෙන්ට් එකක් වැටුන් නැත්නම් මට ඉජු ඉජු කියපන්....,0
5178,මේකටත් කොරනවද දන්නෑ,1
